 EVENT_ID;TYPE;AUTHOR   ;DATE      ;TIME       ;LAT     ;LON      ;DEPTH;CENTROID;AUTHOR   ;EX;MO   ;MW  ;EX;MRR   ;MTT   ;MPP   ;MRT   ;MTP   ;MPR   ;STRIKE;DIP  ;RAKE   ;STRIKE;DIP  ;RAKE   ;EX;T_VAL ;T_PL ;T_AZM ;P_VAL ;P_PL ;P_AZM ;N_VAL ;N_PL ;N_AZM 
610733896;ke  ;RSNC     ;7/05/2015;59:41,0;2,064;-76,05;4;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;154;78;-22;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607228533;se  ;GCMT     ;9/05/2015;31:53,8;11,42;-72,14;32,5;TRUE    ;GCMT     ;16;2,465;4,9;16;0,026;-1,22;1,2;0,732;1,83;-0,907;251;65;-7;344;84;-155;16;2,286;13;115;-2,643;22;210;0,363;64;358
610734059;ke  ;RSNC     ;14/05/2015;29:14,0;3,399;-74,802;3;        ;RSNC     ;  ;     ;3,2;  ;      ;      ;      ;      ;      ;      ;28;49;118;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607250748;se  ;RSNC     ;16/05/2015;00:59,3;5,718;-73,131;0;        ;RSNC     ;  ;     ;4,4;  ;      ;      ;      ;      ;      ;      ;149;88;-3;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607635013;ke  ;RSNC     ;16/05/2015;17:58,5;5,68;-73,056;0;        ;RSNC     ;  ;     ;3,9;  ;      ;      ;      ;      ;      ;      ;53;83;138;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607272249;ke  ;NEIC     ;30/05/2015;6:26:10;1,29;-79,46;23,5;TRUE    ;NEIC     ;17;1,25;5,3;17;1,014;-0,104;-0,91;-0,195;-0,466;-0,602;29;30;97;201;60;86;17;1,19;74;101;-1,294;15;294;0,105;3;203
607272249;ke  ;GCMT     ;30/05/2015;26:10,6;1,24;-79,7;24;TRUE    ;GCMT     ;17;1,639;5,4;17;0,899;0,114;-1,01;-0,021;-0,347;-1,29;32;21;117;183;72;80;17;1,563;62;78;-1,716;26;281;0,157;9;186
609368154;se  ;RSNC     ;6/06/2015;13:21,8;7,012;-76,652;2,5;        ;RSNC     ;  ;     ;4,1;  ;      ;      ;      ;      ;      ;      ;158;56;58;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610734943;ke  ;RSNC     ;9/06/2015;47:51,5;4,075;-76,619;57,8;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;4;44;-122;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610735137;ke  ;RSNC     ;15/06/2015;06:24,3;7,215;-75,335;12,6;        ;RSNC     ;  ;     ;3,4;  ;      ;      ;      ;      ;      ;      ;111;58;-2;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610735176;ke  ;RSNC     ;16/06/2015;28:07,0;10,045;-75,186;30,5;        ;RSNC     ;  ;     ;3,4;  ;      ;      ;      ;      ;      ;      ;50;90;-140;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610735558;ke  ;RSNC     ;1/07/2015;30:53,8;4,684;-74,709;2,5;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;118;78;-22;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607326017;se  ;RSNC     ;5/07/2015;54:21,4;6,814;-73,119;156;        ;RSNC     ;  ;     ;4,4;  ;      ;      ;      ;      ;      ;      ;24;40;-42;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607675854;ke  ;RSNC     ;12/07/2015;39:14,3;9,888;-74,437;17,5;        ;RSNC     ;  ;     ;3,9;  ;      ;      ;      ;      ;      ;      ;13;85;-2;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607676168;ke  ;RSNC     ;17/07/2015;32:04,5;6,212;-76,812;4,6;        ;RSNC     ;  ;     ;3,9;  ;      ;      ;      ;      ;      ;      ;49;90;-169;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610736087;ke  ;RSNC     ;20/07/2015;47:19,1;2,641;-75,06;5,1;        ;RSNC     ;  ;     ;3,9;  ;      ;      ;      ;      ;      ;      ;63;88;-175;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610736101;ke  ;RSNC     ;21/07/2015;04:32,5;3,726;-74,253;3,1;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;28;69;158;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607673485;ke  ;RSNC     ;24/07/2015;41:23,9;4,149;-73,755;4,5;        ;RSNC     ;  ;     ;4,1;  ;      ;      ;      ;      ;      ;      ;36;90;23;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607673646;ke  ;RSNC     ;27/07/2015;45:34,6;5,025;-75,526;2,9;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;85;85;157;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607520304;ke  ;UPA      ;29/07/2015;10:23,5;8,149;-77,371;10;        ;UPA      ;  ;     ;5,8;  ;      ;      ;      ;      ;      ;      ;11,53;83,28;18,88;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607520304;ke  ;IPGP     ;29/07/2015;10:24,0;8,237;-77,298;17;        ;IPGP     ;  ;     ;5,8;  ;      ;      ;      ;      ;      ;      ;37;66;40;288;54;150;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607520304;ke  ;NEIC     ;29/07/2015;10:24,6;8,249;-77,3018;12;        ;NEIC     ;17;6,62;5,8;17;0,837;-4,672;3,834;0,01;-4,598;2,012;22,77;81,73;17,64;290,15;72,55;171,33;17;6,453;18;248;-6,772;6;155;0,32;71;47
607520304;ke  ;RSNC     ;29/07/2015;10:24,9;8,155;-77,337;14,1;        ;RSNC     ;  ;     ;5,8;  ;      ;      ;      ;      ;      ;      ;30;88;12;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607520304;ke  ;GCMT     ;29/07/2015;10:27,1;8,24;-77,32;23,1;TRUE    ;GCMT     ;18;0,984;5,9;18;0,442;-0,92;0,47;-0,056;-0,54;0,287;32;67;27;291;65;155;18;0,862;35;252;-1,105;2;161;0,243;55;69
607520304;ke  ;NEIC     ;29/07/2015;0:10:28;8,24;-77,2;17,5;TRUE    ;NEIC     ;17;9,46;5,9;17;5,28;-8,345;3,065;-0,212;-4,642;3,792;37;62;40;285;55;145;17;8,686;47;254;-10,074;4;159;1,389;42;66
607673971;ke  ;RSNC     ;31/07/2015;32:22,3;6,781;-77,032;20;        ;RSNC     ;  ;     ;3,9;  ;      ;      ;      ;      ;      ;      ;82;68;-169;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610736479;ke  ;RSNC     ;4/08/2015;44:53,7;7,514;-74,657;40,9;        ;RSNC     ;  ;     ;2,9;  ;      ;      ;      ;      ;      ;      ;73;18;-82;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608095535;ke  ;RSNC     ;8/08/2015;54:41,8;5,159;-73,025;3;        ;RSNC     ;  ;     ;4,1;  ;      ;      ;      ;      ;      ;      ;98;47;-62;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608095651;se  ;RSNC     ;10/08/2015;59:44,8;5,339;-72,699;0;        ;RSNC     ;  ;     ;4,1;  ;      ;      ;      ;      ;      ;      ;102;77;138;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610736738;ke  ;RSNC     ;14/08/2015;49:15,9;6,941;-76,301;4,1;        ;RSNC     ;  ;     ;4,2;  ;      ;      ;      ;      ;      ;      ;108;18;-180;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610736865;ke  ;RSNC     ;18/08/2015;33:04,4;3,659;-73,942;0;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;48;90;22;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607677039;se  ;RSNC     ;21/08/2015;16:16,8;4,432;-75,688;0,9;        ;RSNC     ;  ;     ;4,1;  ;      ;      ;      ;      ;      ;      ;9;84;-22;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610737115;ke  ;RSNC     ;26/08/2015;29:31,1;6,747;-73,539;13,7;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;98;53;138;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610737144;ke  ;RSNC     ;27/08/2015;09:40,0;4,16;-76,801;14,8;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;123;68;-62;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610737300;ke  ;RSNC     ;1/09/2015;51:53,1;4,368;-73,789;4,9;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;1;48;-163;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610737442;ke  ;RSNC     ;4/09/2015;07:16,6;4,621;-75,932;16,7;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;62;35;-180;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608097100;ke  ;RSNC     ;4/09/2015;59:01,7;5,767;-75,998;32;        ;RSNC     ;  ;     ;3,6;  ;      ;      ;      ;      ;      ;      ;95;76;118;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607729414;se  ;RSNC     ;5/09/2015;14:53,7;4,002;-76,412;135,7;        ;RSNC     ;  ;     ;4,9;  ;      ;      ;      ;      ;      ;      ;88;33;97;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
609368968;ke  ;RSNC     ;7/09/2015;38:26,5;8,321;-77,129;56;        ;RSNC     ;  ;     ;3,1;  ;      ;      ;      ;      ;      ;      ;143;13;-78;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610737553;ke  ;RSNC     ;7/09/2015;58:14,1;4,86;-77,681;35;        ;RSNC     ;  ;     ;3,7;  ;      ;      ;      ;      ;      ;      ;145;88;98;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608097990;ke  ;RSNC     ;16/09/2015;19:09,2;10,621;-72,732;6;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;58;78;98;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610737884;ke  ;RSNC     ;17/09/2015;28:34,6;7,331;-76,4;4;        ;RSNC     ;  ;     ;3,7;  ;      ;      ;      ;      ;      ;      ;118;17;-150;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607744581;se  ;RSNC     ;18/09/2015;35:09,1;4,105;-75,872;0;        ;RSNC     ;  ;     ;4,7;  ;      ;      ;      ;      ;      ;      ;151;68;-2;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607776780;ke  ;RSNC     ;19/09/2015;45:45,6;6,064;-74,294;3,7;        ;RSNC     ;  ;     ;4,5;  ;      ;      ;      ;      ;      ;      ;159;59;-22;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607805369;se  ;RSNC     ;23/09/2015;47:23,2;6,527;-73,561;137,6;        ;RSNC     ;  ;     ;4,4;  ;      ;      ;      ;      ;      ;      ;97;53;58;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608099482;ke  ;RSNC     ;2/10/2015;57:32,6;6,799;-73,125;152,8;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;138;21;158;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610738567;ke  ;RSNC     ;8/10/2015;13:50,1;3,12;-74,728;4;        ;RSNC     ;  ;     ;3,2;  ;      ;      ;      ;      ;      ;      ;2;73;-142;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610738631;ke  ;RSNC     ;10/10/2015;50:12,7;5,628;-76,028;51,6;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;20;71;-102;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608099890;ke  ;RSNC     ;10/10/2015;51:45,9;4,456;-76,775;18;        ;RSNC     ;  ;     ;3,7;  ;      ;      ;      ;      ;      ;      ;2;86;-122;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
609369138;ke  ;RSNC     ;12/10/2015;35:40,0;7,476;-77,569;4,4;        ;RSNC     ;  ;     ;4,7;  ;      ;      ;      ;      ;      ;      ;0;40;97;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
609369138;ke  ;GCMT     ;12/10/2015;35:41,3;7,54;-77,6;19,1;TRUE    ;GCMT     ;16;3,22;4,9;16;2,36;0,203;-2,57;0,092;0,478;-2,02;175;65;94;345;26;81;16;3,084;70;94;-3,357;19;262;0,266;4;353
607869481;se  ;RSNC     ;14/10/2015;47:19,4;7,742;-73,329;117,6;        ;RSNC     ;  ;     ;5,5;  ;      ;      ;      ;      ;      ;      ;0;38;37;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607869481;se  ;NEIC     ;14/10/2015;7:47:20;7,68;-73,45;120,5;TRUE    ;NEIC     ;16;4,71;5;16;-0,172;2,471;-2,299;-3,247;-2,005;-1,381;66;89;-131;335;41;-1;16;4,78;31;189;-4,636;33;302;-0,145;41;67
607869481;se  ;GCMT     ;14/10/2015;47:21,7;7,73;-73,42;120;TRUE    ;GCMT     ;16;6,151;5,1;16;0,252;3,38;-3,64;-3,91;-2,47;-2,02;242;88;134;333;44;2;16;6,123;32;187;-6,179;29;297;0,048;44;60
610738849;ke  ;RSNC     ;16/10/2015;50:22,6;5,544;-76,242;38,9;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;138;27;-92;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
607996995;se  ;RSNC     ;29/10/2015;34:23,2;6,803;-73,11;156;        ;RSNC     ;  ;     ;4,2;  ;      ;      ;      ;      ;      ;      ;40;61;-82;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610739375;ke  ;RSNC     ;3/11/2015;28:47,4;5,354;-76,481;25,5;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;63;77;-42;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610739504;ke  ;RSNC     ;7/11/2015;13:34,0;7,114;-75,587;5,9;        ;RSNC     ;  ;     ;3,4;  ;      ;      ;      ;      ;      ;      ;118;38;-180;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
612125362;ke  ;NEIC     ;7/11/2015;6:58:31;8,46;-71,47;11,5;TRUE    ;NEIC     ;17;1,11;5,3;17;-0,095;0,839;-0,744;-0,387;-0,563;0,374;241;63;177;332;87;27;17;1,202;21;200;-0,996;17;104;-0,206;63;338
612125362;ke  ;GCMT     ;7/11/2015;58:34,0;8,5;-71,51;17,7;TRUE    ;GCMT     ;17;1,446;5,4;17;-0,271;1,19;-0,91;-0,622;-0,754;-0,179;65;87;-153;333;63;-4;17;1,591;16;196;-1,301;21;292;-0,29;63;71
608023759;se  ;GCMT     ;7/11/2015;53:49,2;8,55;-71,34;20,1;TRUE    ;GCMT     ;16;2,482;4,9;16;-0,533;2,3;-1,76;0,397;0,508;-1,2;43;64;-161;304;73;-27;16;2,387;6;355;-2,578;31;261;0,199;58;94
608129249;ke  ;RSNC     ;13/11/2015;03:15,9;7,15;-71,952;0,6;        ;RSNC     ;  ;     ;4;  ;      ;      ;      ;      ;      ;      ;8;90;90;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608030670;se  ;GCMT     ;14/11/2015;20:23,9;8,54;-71,4;12;TRUE    ;GCMT     ;16;1,638;4,7;16;-0,92;2,06;-1,14;0,475;0,056;0,021;44;87;170;135;80;3;16;2,135;9;359;-1,142;5;90;-0,993;80;207
608033200;se  ;RSNC     ;16/11/2015;11:55,5;8,351;-77,138;32,1;        ;RSNC     ;  ;     ;4,2;  ;      ;      ;      ;      ;      ;      ;71;73;18;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610740026;ke  ;RSNC     ;22/11/2015;49:45,3;6,965;-74,849;15,2;        ;RSNC     ;  ;     ;3,4;  ;      ;      ;      ;      ;      ;      ;82;90;26;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608040585;ke  ;GCMT     ;22/11/2015;38:34,5;8,49;-71,43;23,5;TRUE    ;GCMT     ;16;5,677;5,1;16;-0,401;5,49;-5,09;-0,563;-1,99;0,018;235;87;176;325;86;3;16;5,901;5;190;-5,453;1;280;-0,449;85;21
610740355;ke  ;RSNC     ;1/12/2015;19:49,5;6,967;-74,859;23,6;        ;RSNC     ;  ;     ;3,2;  ;      ;      ;      ;      ;      ;      ;71;78;-22;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608105909;se  ;RSNC     ;12/12/2015;33:14,0;5,562;-77,806;21,4;        ;RSNC     ;  ;     ;4;  ;      ;      ;      ;      ;      ;      ;16;68;-122;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610740675;ke  ;RSNC     ;13/12/2015;54:52,4;7,717;-74,582;31,4;        ;RSNC     ;  ;     ;3,4;  ;      ;      ;      ;      ;      ;      ;59;58;-62;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610741082;ke  ;RSNC     ;25/12/2015;17:17,0;2,489;-75,485;0,6;        ;RSNC     ;  ;     ;3,2;  ;      ;      ;      ;      ;      ;      ;135;88;-22;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608121451;ke  ;RSNC     ;29/12/2015;54:06,4;6,862;-76,701;5,7;        ;RSNC     ;  ;     ;5;  ;      ;      ;      ;      ;      ;      ;74;78;-162;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608121451;ke  ;GCMT     ;29/12/2015;54:11,8;7,02;-76,59;30;TRUE    ;GCMT     ;16;5,495;5,1;16;1,46;-0,314;-1,14;-2,8;-4,26;1,72;4;60;23;262;70;148;16;5,913;36;220;-5,076;7;315;-0,83;53;53
608347156;se  ;RSNC     ;8/01/2016;55:17,1;5,331;-72,754;4;        ;RSNC     ;  ;     ;4,5;  ;      ;      ;      ;      ;      ;      ;154;80;18;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608347254;se  ;RSNC     ;10/01/2016;33:48,3;5,854;-76,518;8;        ;RSNC     ;  ;     ;4,3;  ;      ;      ;      ;      ;      ;      ;28;78;7;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608347513;ke  ;RSNC     ;13/01/2016;13:14,9;7,698;-74,683;31,3;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;93;68;-28;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608170690;se  ;RSNC     ;14/01/2016;35:14,5;6,926;-76,258;0,8;        ;RSNC     ;  ;     ;4,6;  ;      ;      ;      ;      ;      ;      ;126;51;-122;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608292776;se  ;RSNC     ;24/01/2016;28:53,5;6,838;-73,159;151,9;        ;RSNC     ;  ;     ;4,3;  ;      ;      ;      ;      ;      ;      ;116;81;-143;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610742422;ke  ;RSNC     ;1/02/2016;03:39,9;4,884;-75,829;4;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;48;52;-102;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608498273;ke  ;RSNC     ;2/02/2016;18:10,7;6,63;-78,031;6,5;        ;RSNC     ;  ;     ;3,7;  ;      ;      ;      ;      ;      ;      ;44;38;58;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608499177;ke  ;RSNC     ;16/02/2016;10:43,9;3,77;-76,705;48,5;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;0;38;-125;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608335805;se  ;RSNC     ;17/02/2016;49:57,3;3,545;-73,131;4,1;        ;RSNC     ;  ;     ;4,2;  ;      ;      ;      ;      ;      ;      ;26;72;-153;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610743470;ke  ;RSNC     ;2/03/2016;06:23,7;2,359;-75,645;2,4;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;38;68;-122;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610743597;ke  ;RSNC     ;6/03/2016;13:02,0;5,417;-76,719;4,5;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;146;38;-42;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608482530;se  ;RSNC     ;13/03/2016;17:46,3;3,502;-74,577;0;        ;RSNC     ;  ;     ;4;  ;      ;      ;      ;      ;      ;      ;28;67;-172;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608587885;se  ;RSNC     ;17/03/2016;46:02,3;5,524;-74,454;4;        ;RSNC     ;  ;     ;4,1;  ;      ;      ;      ;      ;      ;      ;25;90;2;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608579164;ke  ;RSNC     ;30/03/2016;58:46,4;8,785;-75,607;25,5;        ;RSNC     ;  ;     ;3,7;  ;      ;      ;      ;      ;      ;      ;148;68;138;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
608812084;se  ;RSNC     ;3/04/2016;34:49,7;7,812;-75,152;0,3;        ;RSNC     ;  ;     ;3,9;  ;      ;      ;      ;      ;      ;      ;110;39;78;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610744791;ke  ;RSNC     ;5/04/2016;16:11,0;10,023;-73,852;18,4;        ;RSNC     ;  ;     ;3,6;  ;      ;      ;      ;      ;      ;      ;78;28;-180;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610744971;se  ;NEIC     ;11/04/2016;9:29:29;7,0068;-76,6305;24;        ;NEIC     ;16;5,53;5,1;16;3,435;-2,767;-0,668;-2,194;-3,954;0,387;21,1;46,07;40,23;260,7;62,28;128,4;16;4,775;55;221;-6,055;9;324;1,28;33;60
610744971;se  ;GCMT     ;11/04/2016;29:30,2;7,18;-76,68;27,8;TRUE    ;GCMT     ;17;0,977;5,3;17;0,294;-0,282;-0,01;-0,522;-0,699;0,363;13;55;23;270;72;143;17;1,063;39;226;-0,891;10;325;-0,172;49;67
610745395;ke  ;RSNC     ;22/04/2016;54:05,0;2,284;-75,77;2,2;        ;RSNC     ;  ;     ;3,1;  ;      ;      ;      ;      ;      ;      ;14;67;-142;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610745784;ke  ;RSNC     ;4/05/2016;40:05,1;5,369;-76,427;13,7;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;90;90;-90;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
609344261;ke  ;RSNC     ;7/05/2016;05:07,3;6,385;-72,906;4;        ;RSNC     ;  ;     ;3,9;  ;      ;      ;      ;      ;      ;      ;128;65;-22;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610746263;ke  ;RSNC     ;16/05/2016;23:10,0;4,569;-75,669;2,7;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;110;50;-122;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
609348517;ke  ;RSNC     ;12/06/2016;13:31,2;3,67;-76,91;8,8;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;132;78;-82;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
609025659;se  ;RSNC     ;15/06/2016;54:37,1;5,675;-77,629;32,1;        ;RSNC     ;  ;     ;4,2;  ;      ;      ;      ;      ;      ;      ;0;48;-89;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610748153;ke  ;RSNC     ;24/06/2016;28:47,8;4,851;-75,694;4;        ;RSNC     ;  ;     ;    ;  ;      ;      ;      ;      ;      ;      ;94;68;158;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
609350580;se  ;RSNC     ;9/07/2016;55:51,2;6,541;-74,1;15,4;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;118;78;78;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
609383453;se  ;RSNC     ;11/07/2016;50:39,2;3,725;-76,844;105,1;        ;RSNC     ;  ;     ;4,3;  ;      ;      ;      ;      ;      ;      ;0;18;58;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
609329105;se  ;RSNC     ;13/07/2016;15:44,2;5,279;-73,753;151;        ;RSNC     ;  ;     ;4,1;  ;      ;      ;      ;      ;      ;      ;44;54;-62;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610749149;ke  ;RSNC     ;16/07/2016;01:02,1;2,372;-75,554;1,1;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;58;58;-142;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610749163;ke  ;RSNC     ;16/07/2016;42:57,0;7,52;-75,57;19,2;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;108;78;-166;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
609383908;ke  ;RSNC     ;19/07/2016;52:40,8;6,792;-73,131;147,2;        ;RSNC     ;  ;     ;3,5;  ;      ;      ;      ;      ;      ;      ;108;70;-122;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610749289;ke  ;RSNC     ;20/07/2016;24:54,5;2,285;-75,697;0,6;        ;RSNC     ;  ;     ;3,7;  ;      ;      ;      ;      ;      ;      ;38;68;-179;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
609383981;ke  ;RSNC     ;20/07/2016;45:57,6;6,801;-73,165;148;        ;RSNC     ;  ;     ;3,7;  ;      ;      ;      ;      ;      ;      ;98;18;-166;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
610749425;ke  ;RSNC     ;24/07/2016;14:19,4;5,608;-72,622;0;        ;RSNC     ;  ;     ;3,3;  ;      ;      ;      ;      ;      ;      ;68;54;138;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
614454874;ke  ;RSNC     ;25/07/2016;46:30,6;6,788;-73,141;149,8;        ;RSNC     ;  ;     ;3,8;  ;      ;      ;      ;      ;      ;      ;21;32;-2;      ;     ;       ;  ;      ;     ;      ;      ;     ;      ;      ;     ;      
