FECHA_HORA_UTC;REGION;LATITUD (°) LOCALIZACIÓN HIPOCENTRO;LONGITUD (°) LOCALIZACIÓN HIPOCENTRO;PROFUNDIDAD (Km) LOCALIZACIÓN HIPOCENTRO;MAGNITUD ;AGENCIA ;LATITUD (°) LOCALIZACIÓN CENTROIDE;LONGITUD (°) LOCALIZACIÓN CENTROIDE;PROFUNDIDAD (Km) LOCALIZACIÓN CENTROIDE;MAGNITUD ;Mo (N.m);Strike plano 1 (°) PLANOS NODALES;Dip plano 1 (°) PLANOS NODALES;Rake plano 1 (°) PLANOS NODALES;Strike plano 2 (°) PLANOS NODALES;Dip plano 2 (°) PLANOS NODALES;Rake plano 2 (°) PLANOS NODALES;T-Plunge (°) EJES PRINCIPALES;T-Azimuth (°) EJES PRINCIPALES;N-Plunge (°) EJES PRINCIPALES;N-Azimuth (°) EJES PRINCIPALES;P-Plunge (°) EJES PRINCIPALES;P-Azimuth (°) EJES PRINCIPALES;Mxx (N.m) MOMENTO TENSOR;Myy (N.m) MOMENTO TENSOR;Mzz (N.m) MOMENTO TENSOR;Mxy (N.m) MOMENTO TENSOR;Myz (N.m) MOMENTO TENSOR;Mzx (N.m) MOMENTO TENSOR;Catalogo
2021-03-14 18:14:27;Puerto Berrío - Antioquia, Colombia;6,45;-74,46;66;4,4;SGC;6,4;-74,4;60;4.7 Mw;1,256E+16;31;61;-76;183;32;-114;-28;70;-157;12;110;15;3,1124E+14;1,0002E+16;-1,0313E+16;-3,2317E+15;4,7967E+15;-4,5894E+15;SWIFT
2021-03-18 13:07:12;Puerto Gaitán - Meta, Colombia;3,87;-71,47;0;4,5;SGC;3,3;-71,1;25;4.5 Mw;8,064E+15;192;57;170;287;82;33;55;16;-60;56;-205;29;2,6539E+15;-3,9328E+15;1,279E+15;-5,8246E+15;-3,4216E+14;-4,3489E+15;SWIFT
2021-03-22 04:37:43;Puerto Gaitán - Meta, Colombia;3,93;-71,5;-2;5;SGC;3,8;-71,3;5;5.1 Mw;4,839E+16;273;31;-56;55;65;-109;-67;65;62;16;-201;17;3,6781E+16;-1,3598E+15;-3,5421E+16;-1,201E+16;2,2177E+16;-2,0024E+16;SWIFT
2021-03-23 02:48:46;Venezuela;7,39;-71,81;30;4,6;SGC;7,4;-71,7;25;4.7 Mw;1,314E+16;232;56;95;44;34;83;-40;10;49;4;159;78;-6,7303E+15;-5,3624E+15;1,2093E+16;6,0733E+15;2,5925E+15;-4,3493E+15;SWIFT
2021-04-05 00:46:19;Medina - Cundinamarca, Colombia;4,41;-73,56;0;4,4;SGC;4,3;-73,3;15;4.1 Mw;2,019E+15;214;62;166;311;78;29;80;10;-27;59;-184;28;1,4771E+15;-1,8821E+15;4,0501E+14;-4,6033E+14;-2,8791E+14;-9,1521E+14;SWIFT
2021-05-28 16:10:42;Los Santos - Santander, Colombia;6,82;-73,17;147;4,4;SGC;6,8;-73,1;160;4.5 Mw;8,187E+15;249;82;136;347;47;11;-55;22;60;46;-162;35;2,4979E+15;-4,0558E+15;1,558E+15;4,9409E+15;1,1265E+15;-5,3649E+15;SWIFT
2021-06-14 20:05:24;Zapatoca - Santander, Colombia;6,79;-73,21;148;4,2;SGC;6,9;-73,2;160;4.6 Mw;9,723E+15;296;59;67;155;38;123;42;10;-51;19;160;66;-3,8172E+15;-4,0846E+15;7,9029E+15;-5,1182E+15;-8,3307E+13;-4,634E+15;SWIFT
2021-07-06 02:57:24;Los Santos - Santander, Colombia;6,79;-73,19;147;4,5;SGC;6,9;-73,1;150;4.2 Mw;2,213E+15;243;46;108;38;47;72;-39;0;50;12;-127;75;-1,2718E+15;-8,3142E+14;2,1035E+15;1,1399E+15;-3,8993E+14;-2,8105E+14;SWIFT
2021-07-06 11:41:26;Zapatoca - Santander, Colombia;6,81;-73,2;150;4,7;SGC;6,9;-73,1;150;4.2 Mw;2,662E+15;1;69;136;110;50;28;59;12;160;42;-42;45;6,2025E+13;-1,2993E+15;1,2373E+15;-1,7649E+15;-1,3621E+15;7,1022E+14;SWIFT
2021-10-05 19:37:47;Zapatoca - Santander, Colombia;6,8;-73,2;154;5;SGC;6,8;-73,1;170;4.8 Mw;1,778E+16;51;73;-165;317;76;-18;-87;22;98;66;4;1;1,7618E+16;-1,5045E+16;-2,5728E+15;2,1567E+15;6,303E+15;1,9505E+14;SWIFT
2021-10-12 04:51:46;Zapatoca - Santander, Colombia;6,82;-73,2;158;5,1;SGC;6,8;-73,1;150;4.6 Mw;1,155E+16;90;79;-173;359;83;-11;-46;12;147;75;44;2;3,9293E+14;1,4022E+14;-5,3315E+14;1,1255E+16;2,1622E+15;-1,3444E+15;SWIFT
2021-01-23 21:12:17;Baraya - Huila, Colombia;3,09;-74,89;30;5;SGC;3,03;-74,85;40;5.0 Mw;3,0075E+16;139;61;38;27;57;144;47;354;43;170;2;262;1,63482E+16;1,39868E+16;-3,0335E+16;1,34547E+16;1,791E+14;5,64738E+15;SCMTV
2021-01-27 07:57:31;La Victoria - Valle del Cauca, Colombia;4,46;-75,9;157;5,1;SGC;4,45;-75,9;182;5.0 Mw;3,31944E+16;137;65;156;237;68;27;34;98;56;273;2;7;8,3994E+15;-3,03492E+16;2,19498E+16;-3,54085E+15;-1,751E+16;6,78394E+15;SCMTV
2021-01-29 19:23:40;Toledo - Norte de Santander, Colombia;7,05;-72,14;15;4,3;SGC;7,08;-72,04;29;4.3 Mw;2,86222E+15;346;82;38;250;52;170;32;215;51;356;20;112;4,96998E+14;1,01385E+15;-1,51085E+15;-6,78922E+14;1,57882E+15;-1,86009E+15;SCMTV
2021-02-12 01:57:26;Zapatoca - Santander, Colombia;6,79;-73,21;149;4,6;SGC;6,79;-73,21;131;4.1 Mw;1,42051E+15;304;83;143;39;53;9;31;255;52;115;20;357;1,76454E+14;-1,15228E+15;9,75828E+14;-5,95601E+14;6,21607E+14;-3,48074E+14;SCMTV
2021-03-14 18:14:27;Puerto Berrío - Antioquia, Colombia;6,45;-74,46;66;4,4;SGC;6,44;-74,45;70;4.3 Mw;3,26441E+15;22;76;-117;266;30;-29;27;133;26;29;52;261;-1,24806E+15;9,73753E+14;2,74306E+14;-8,59947E+14;-2,39703E+15;1,69721E+15;SCMTV
2021-03-18 13:07:12;Puerto Gaitán - Meta, Colombia;3,87;-71,47;0;4,5;SGC;4,08;-71,59;12;4.3 Mw;2,76243E+15;269;87;-27;0;63;-177;17;318;63;83;21;221;-6,14776E+14;3,65814E+14;2,48962E+14;1,16278E+15;3,44568E+14;2,4235E+15;SCMTV
2021-03-22 04:37:43;Puerto Gaitán - Meta, Colombia;3,93;-71,5;-2;5;SGC;3,93;-71,51;10;5.0 Mw;3,81267E+16;68;37;-92;251;53;-88;8;340;1;70;82;169;-3,64522E+16;3,19741E+16;4,4781E+15;1,06086E+16;3,01117E+15;1,21017E+16;SCMTV
2021-03-23 02:48:46;Venezuela;7,39;-71,81;30;4,6;SGC;7,37;-71,8;30;4.4 Mw;4,77919E+15;238;57;139;353;56;40;51;205;39;26;1;296;2,78352E+15;5,67954E+14;-3,35147E+15;-2,46905E+15;1,1077E+15;-2,42198E+15;SCMTV
2021-05-28 16:10:42;Los Santos - Santander, Colombia;6,82;-73,17;147;4,4;SGC;6,82;-73,17;155;4.4 Mw;4,54398E+15;347;47;10;250;82;136;35;199;46;62;23;306;8,31573E+14;1,34322E+15;-2,17479E+15;-2,98427E+15;-6,6601E+14;-2,77229E+15;SCMTV
2021-06-14 16:25:34;Zapatoca - Santander, Colombia;6,82;-73,21;151;5;SGC;6,82;-73,21;160;4.7 Mw;1,16682E+16;71;63;118;202;38;47;61;24;24;238;14;141;8,10352E+15;-4,52073E+15;-3,58279E+15;6,35641E+15;1,22518E+14;-6,8013E+15;SCMTV
2021-06-14 20:05:24;Zapatoca - Santander, Colombia;6,79;-73,21;148;4,2;SGC;6,79;-73,21;135;4.2 Mw;1,88474E+15;34;16;58;248;77;99;57;169;8;66;31;331;6,09813E+14;-6,22598E+14;1,27848E+13;-1,4951E+15;-6,46644E+14;-7,20379E+14;SCMTV
2021-07-06 02:57:24;Los Santos - Santander, Colombia;6,79;-73,19;147;4,5;SGC;6,84;-73,16;170;4.3 Mw;2,73794E+15;32;62;42;280;54;145;48;250;41;60;5;154;1,555E+15;-2,15E+15;5,95E+14;-1,04E+14;1,131E+15;-1,584E+15;SCMTV
2021-07-06 11:41:26;Zapatoca - Santander, Colombia;6,81;-73,2;150;4,7;SGC;6,82;-73,21;179;4.3 Mw;2,65631E+15;99;61;22;358;71;149;35;316;54;150;7;51;7,17398E+14;-1,04909E+14;-6,12488E+14;8,48934E+14;1,19038E+15;2,11374E+15;SCMTV
2021-10-05 19:37:47;Zapatoca - Santander, Colombia;6,8;-73,2;154;5;SGC;6,81;-73,19;168;4.7 Mw;1,37286E+16;302;74;-28;41;64;-162;7;353;58;94;31;259;-2,9268E+15;1,25284E+16;-9,60165E+15;2,65758E+15;-6,36093E+15;3,47731E+15;SCMTV
2021-10-12 04:51:46;Zapatoca - Santander, Colombia;6,82;-73,2;158;5,1;SGC;6,81;-73,12;160;4.7 Mw;1,08793E+16;96;60;-161;356;74;-32;9;48;55;151;34;312;-2,2623E+15;1,12441E+15;1,13789E+15;-3,25805E+15;-5,50933E+15;-8,5763E+15;SCMTV
2021-12-09 00:07:15;San Juanito - Meta, Colombia;4,42;-73,65;0;4,6;SGC;4,4;-73,66;40;4.8 Mw;1,61925E+16;324;76;40;223;51;162;38;191;48;339;16;88;4,72055E+15;9,75681E+15;-1,44774E+16;-7,94895E+15;5,79827E+15;-1,3617E+15;SCMTV
2021-01-23 21:12:17;Baraya - Huila, Colombia;3,09;-74,89;30;5;SGC;3,0357;-74,836;29;4.9 Mw;2.402e+16 ;157;58;73;8;36;116;71;27;15;166;12;260;1.91E+16;0.387E+16;-2.297E+16;0.627E+16;-0.823E+16;0.407E+16;ISOLA
2021-04-05 00:46:19;Medina - Cundinamarca, Colombia;4,41;-73,56;0;4,4;SGC;4,3315;-73,503;16;4.2 Mw;2.771e+15 ;318;88;34;226;56;177;25;188;56;321;22;87;0.184E+15;2.191E+15;-2.375E+15;-1.035E+15;1.162E+15;-0.141E+15;ISOLA
2022-05-30 01:23:25;Los Santos - Santander, Colombia;6,78;-73,17;145;4,5;SGC;6,8;-73,1;160;4.4 Mw;4,677E+15;353;75;133;98;45;21;52;18;159;41;-56;42;-7,9275E+14;-8,8349E+14;1,6762E+15;-3,1991E+15;-3,0574E+15;4,2968E+14;SWIFT
2022-09-01 04:57:05;Zapatoca - Santander, Colombia;6,8;-73,24;147;4,3;SGC;6,8;-73,1;170;4.3 Mw;3,251E+15;61;53;158;165;73;39;-71;12;-174;47;29;39;1,146E+15;-2,3167E+15;1,1707E+15;1,7721E+15;1,4239E+15;1,173E+15;SWIFT
2022-09-19 06:12:41;Los Santos - Santander, Colombia;6,8;-73,17;144;5;SGC;6,8;-73,1;150;4.8 Mw;1,818E+16;77;81;17;344;73;171;-151;5;102;70;-59;18;-9,2209E+15;7,6301E+15;1,5904E+15;-1,4984E+16;-3,7142E+15;4,3959E+15;SWIFT
2022-09-20 04:54:52;Amalfi - Antioquia, Colombia;6,9;-74,94;50;4,4;SGC;6,9;-74,9;45;4.4 Mw;5,015E+15;73;88;-3;163;87;-178;28;3;-141;90;118;0;-2,7974E+15;2,8154E+15;-1,8295E+13;-4,1444E+15;-8,9768E+13;-3,0175E+14;SWIFT
2022-01-19 04:25:47;Aguazul - Casanare, Colombia;5,27;-72,57;29;4,4;SGC;5,26;-72,57;26;4.3 Mw;2,65224E+15;183;49;23;77;73;136;42;31;44;240;15;135;1,0589E+15;-2,27417E+14;-8,31481E+14;1,54542E+15;-1,31436E+14;-1,92266E+15;SCMTV
2022-02-06 07:13:22;Valledupar - Cesar, Colombia;10,62;-73,47;86;4,8;SGC;10,62;-73,47;90;4.8 Mw;1,56394E+16;110;67;56;351;40;143;54;337;31;125;15;224;9,34941E+15;-2,37784E+15;-6,97157E+15;1,07654E+16;1,85082E+15;7,3781E+15;SCMTV
2022-02-07 00:31:20;Dolores - Tolima, Colombia;3,45;-74,78;45;4,5;SGC;3,45;-74,78;49;4.5 Mw;6,90465E+15;203;70;104;345;24;55;62;135;14;18;24;282;4,32845E+15;3,05583E+14;-4,63404E+15;-2,64035E+15;-4,52624E+15;-2,53489E+14;SCMTV
2022-02-23 12:49:33;Santa Rosa del Sur - Bolívar, Colombia;7,84;-74,3;52;5,5;SGC;7,84;-74,3;60;5.6 Mw;2,73285E+17;243;46;-59;22;52;-118;3;131;22;40;68;230;-2,31132E+17;9,94228E+16;1,31709E+17;4,7099E+16;-8,06887E+16;1,60089E+17;SCMTV
2022-06-12 09:00:16;El Calvario - Meta, Colombia;4,38;-73,63;40;4,1;SGC;4,38;-73,63;47;4.1 Mw;1,44516E+15;66;40;117;212;55;69;71;70;17;225;8;317;1,32156E+15;-7,74866E+14;-5,4669E+14;6,01843E+13;-5,91805E+14;-6,41673E+14;SCMTV
2022-09-01 04:57:05;Zapatoca - Santander, Colombia;6,8;-73,24;147;4,3;SGC;6,8;-73,24;176;4.3 Mw;2,72239E+15;173;58;45;56;53;139;53;27;37;201;3;293;1,70606E+15;3,11563E+14;-2,01763E+15;1,21966E+15;-7,55394E+14;-1,34683E+15;SCMTV
2022-09-20 04:54:52;Amalfi - Antioquia, Colombia;6,9;-74,94;50;4,4;SGC;6,91;-74,92;50;4.4 Mw;4,55432E+15;342;87;167;73;77;3;11;297;77;151;7;28;7,5E+14;-2,91E+15;2,15E+15;-3,3E+14;9,2E+14;3,6E+15;SCMTV
2022-12-02 23:09:22;Cúcuta - Norte de Santander, Colombia;8,03;-72,59;19;4,7;SGC;8,02;-72,59;23;4.6 Mw;9,18893E+15;345;65;3;254;88;155;19;207;65;69;16;302;1,72551E+15;3,19367E+15;-4,91918E+15;-3,34431E+15;-1,77266E+15;-7,17092E+15;SCMTV
2022-02-23 12:49:33;Santa Rosa del Sur - Bolívar, Colombia;7,84;-74,3;52;5,5;SGC;7,74;-74,46;45,5;5.48 Mww;2.10E+24 ;20;55;-121;246;46;-54;5;132;25;39;65;232;-0.179E+25;0.086E+25;0.092E+25;0.052E+25;-0.09E+25;0.101E+25;FASE W
2022-02-06 07:13:22;Valledupar - Cesar, Colombia;10,62;-73,47;86;4,8;SGC;10,63;-73,47;87;4.9 Mw;3.094e+16 ;143;60;99;306;31;75;74;76;8;318;14;227;2E+*16;-0.929E+*16;-1.072E+*16;0.841E+*16;-1.123E+*16;2.145E+*16;ISOLA
2023-02-15 13:04:10;Zapatoca - Santander, Colombia;6,78;-73,23;144;5,2;SGC;6,9;-73,1;130;4.7 Mw;1,397E+16;238;85;-91;69;5;-79;147;50;-122;1;-31;39;1,9628E+15;4,6283E+14;-2,4252E+15;-9,8349E+14;-7,3077E+15;1,1654E+16;SWIFT
2023-03-10 09:18:41;Los Santos - Santander, Colombia;6,83;-73,17;151;5,5;SGC;6,9;-73,2;170;5.4 Mw;1,614E+17;27;75;-44;131;48;-160;-20;40;-167;44;85;16;-8,0345E+16;1,3524E+17;-5,4892E+16;4,2868E+16;7,2808E+16;-7,0935E+16;SWIFT
2023-05-14 06:04:17;Acacías - Meta, Colombia;4,1;-73,85;10;5,3;SGC;4,1;-73,9;10;4.7 Mw;1,578E+16;226;69;-174;134;84;-21;88;19;-61;68;-179;10;1,5251E+16;-1,4074E+16;-1,1758E+15;7,6202E+13;-4,9502E+15;-2,9098E+15;SWIFT
2023-05-28 15:45:56;Zapatoca - Santander, Colombia;6,8;-73,22;149;5,6;SGC;6,9;-73,1;180;5.3 Mw;1,092E+17;26;68;-31;129;61;-155;-14;36;175;52;79;4;-6,1032E+16;1,0017E+17;-3,9137E+16;3,7139E+16;2,1895E+16;-4,9206E+16;SWIFT
2023-06-27 10:55:57;Los Santos - Santander, Colombia;6,79;-73,17;149;4,4;SGC;6,9;-73,1;170;4.3 Mw;3,067E+15;53;64;134;167;50;35;113;8;-151;38;12;50;7,3179E+14;-2,4705E+15;1,7384E+15;1,3633E+15;-7,1553E+13;1,647E+15;SWIFT
2023-06-30 01:52:29;Vistahermosa - Meta, Colombia;3,2;-73,86;23;5,2;SGC;3,1;-73,7;25;5 Mw;3,494E+16;266;75;178;357;88;15;130;9;4;75;-138;12;3,5254E+15;-4,1544E+15;6,3067E+14;3,3511E+16;-8,9481E+15;-1,6485E+15;SWIFT
2023-08-17 17:04:51;San Juanito - Meta, Colombia;4,42;-73,63;13;6,1;SGC;4,3;-73,6;20;6.1 Mw;1,784E+18;223;52;150;332;67;42;94;9;-4;42;-167;45;8,2242E+17;-1,6812E+18;8,5864E+17;3,2647E+17;-4,8899E+17;-8,4669E+17;SWIFT
2023-08-17 17:17:18;Guayabetal - Cundinamarca, Colombia;4,27;-73,75;13;5,6;SGC;4,3;-73,6;20;5.5 Mw;2E+17;329;71;56;213;39;148;83;18;-18;32;-161;52;6,676E+16;-1,7042E+17;1,0366E+17;3,938E+15;-9,026E+16;-9,854E+16;SWIFT
2023-08-17 17:40:16;Guayabetal - Cundinamarca, Colombia;4,21;-73,77;14;5;SGC;4,2;-73,7;20;4.9 Mw;2,85E+16;236;59;172;330;83;31;98;16;-18;58;-163;26;2,0024E+16;-2,3524E+16;3,5026E+15;1,0685E+16;-1,101E+16;-9,6729E+15;SWIFT
2023-08-18 01:15:26;Restrepo - Meta, Colombia;4,42;-73,61;13;5,1;SGC;4,4;-73,5;15;4.8 Mw;1,925E+16;330;61;38;219;57;145;94;2;1;43;-174;46;8,9763E+15;-1,9029E+16;1,005E+16;2,2811E+15;-1,7618E+15;-9,5095E+15;SWIFT
2023-03-10 09:18:41;Los Santos - Santander, Colombia;6,83;-73,17;151;5,5;SGC;6,83;-73,17;150;5.5 Mw;1,98618E+17;129;49;-170;33;82;-41;22;88;48;204;34;342;-3,85E+16;-1,247E+17;1,632E+17;-7,65E+16;-9,97E+16;-4,27E+16;SCMTV
2023-05-28 15:45:56;Zapatoca - Santander, Colombia;6,8;-73,22;149;5,6;SGC;6,82;-73,17;151;5.3 Mw;8,05921E+16;118;78;-156;23;67;-13;7;249;64;144;25;343;-8,9E+15;-5,18E+16;6,07E+16;-3,59E+16;-1,6E+15;-4,45E+16;SCMTV
2023-06-30 01:52:29;Vistahermosa - Meta, Colombia;3,2;-73,86;23;5,2;SGC;3,2;-73,86;22;5.1 Mw;4,17309E+16;179;90;-12;269;78;-180;8;224;78;356;9;133;-7E+14;2,4E+15;-1,7E+15;-1E+14;8,5E+15;-4,08E+16;SCMTV
2023-08-17 17:04:51;San Juanito - Meta, Colombia;4,42;-73,63;13;6,1;SGC;4,38;-73,63;18;6.2 Mw;2,30594E+18;322;74;38;220;53;160;38;187;49;341;13;87;8,43404E+17;1,42338E+18;-2,26678E+18;-9,24408E+17;7,24491E+17;-1,17435E+16;SCMTV
2023-08-17 17:17:18;Guayabetal - Cundinamarca, Colombia;4,27;-73,75;13;5,6;SGC;4,21;-73,74;26;5.6 Mw;2,70622E+17;327;76;56;218;37;157;47;201;33;336;24;83;1,03001E+17;1,03948E+17;-2,06949E+17;-1,40691E+17;1,45349E+17;-1,39565E+16;SCMTV
2023-08-17 17:40:16;Guayabetal - Cundinamarca, Colombia;4,21;-73,77;14;5;SGC;4,21;-73,77;25;5.0 Mw;3,62891E+16;327;84;41;232;49;173;32;198;48;334;23;93;4,30966E+15;2,33537E+16;-2,76634E+16;-1,57086E+16;1,78509E+16;-9,32016E+15;SCMTV
2023-08-18 01:15:26;Restrepo - Meta, Colombia;4,42;-73,61;13;5,1;SGC;4,42;-73,61;10;4.8 Mw;1,92161E+16;325;76;32;227;59;164;32;190;55;346;11;93;5,4E+15;1,32E+16;-1,86E+16;-7,44E+15;5,47E+15;-3,05E+15;SCMTV
2023-08-17 17:04:51;San Juanito - Meta, Colombia;4,42;-73,63;13;6,1;SGC;4,38;-73,63;11,5;6.26 Mww;3.08E+25 ;224;28;166;327;83;63;45;210;27;330;33;79;0.056E+26;0.123E+26;-0.179E+26;-0.14E+26;0.226E+26;-0.008E+26;FASE W
2023-08-17 17:17:18;Guayabetal - Cundinamarca, Colombia;4,27;-73,75;13;5,6;SGC;4,21;-73,74;11,5;5.61 Mww;3.27E+24 ;328;86;78;220;13;162;48;225;12;328;40;69;0.04E+25;0.056E+25;-0.096E+25;-0.171E+25;0.266E+25;-0.002E+25;FASE W
2024-01-21 17:19:48;Los Santos - Santander, Colombia;6,76;-73,19;147;5;SGC;6,9;-73,3;170;5.1 Mw;4,892E+16;262;72;-17;357;74;-161;-141;24;35;65;128;1;-4,6244E+15;1,3067E+16;-8,4387E+15;-4,3779E+16;1,2822E+16;1,3438E+16;SWIFT
2024-02-22 04:05:32;Zapatoca - Santander, Colombia;6,79;-73,23;147;4,7;SGC;6,9;-73,2;150;4.6 Mw;8,515E+15;16;66;-15;112;76;-155;-23;27;139;61;-118;6;-3,7492E+15;5,4385E+15;-1,6894E+15;5,9733E+15;5,4079E+14;-3,6453E+15;SWIFT
2024-02-28 07:05:13;Bello - Antioquia, Colombia;6,35;-75,64;22;4;SGC;6,3;-75,6;15;4.2 Mw;2,453E+15;57;26;120;204;68;76;-56;21;-151;12;91;64;-6,8635E+14;-9,8782E+14;1,6739E+15;9,8341E+14;1,6369E+15;-4,9649E+14;SWIFT
2024-04-02 23:16:50;Yopal - Casanare, Colombia;5,5;-72,39;16;4,8;SGC;5,5;-72,3;10;4.7 Mw;1,55E+16;53;88;176;143;86;2;98;1;-156;90;8;4;1,4827E+16;-1,4902E+16;7,5284E+13;4,2238E+15;-2,2242E+14;1,1853E+15;SWIFT
2024-05-06 15:01:51;Buenavista - Córdoba, Colombia;8,09;-75,38;52;4,4;SGC;8,1;-75,2;30;4.4 Mw;4,386E+15;355;44;-91;176;46;-89;116;90;-4;0;-95;1;2,4057E+13;4,3588E+15;-4,3825E+15;3,2816E+14;-1,5728E+14;4,1513E+13;SWIFT
2024-05-27 05:12:32;Zapatoca - Santander, Colombia;6,79;-73,24;145;4,5;SGC;6,9;-73,2;140;4.4 Mw;5,053E+15;19;77;-28;116;63;-165;-25;28;175;59;69;9;-2,572E+15;3,6301E+15;-1,0581E+15;3,0945E+15;1,6549E+15;-1,6624E+15;SWIFT
2024-06-07 07:55:53;Génova - Quindío, Colombia;4,22;-75,79;16;4,3;SGC;4,2;-75,8;5;4.2 Mw;2,61E+15;68;66;-175;336;85;-24;-71;20;144;65;24;12;1,7957E+15;-1,6114E+15;-1,8434E+14;1,6579E+15;1,0396E+15;2,3537E+14;SWIFT
2024-06-30 03:46:54;Los Santos - Santander, Colombia;6,79;-73,18;146;5;SGC;6,9;-73,1;160;4.6 Mw;1,06E+16;39;71;-24;137;67;-159;-2;29;-177;59;88;2;-7,9044E+15;1,0559E+16;-2,6542E+15;6,0547E+14;6,5625E+14;-4,5877E+15;SWIFT
2024-07-18 01:09:18;Los Santos - Santander, Colombia;6,77;-73,09;146;4,2;SGC;6,8;-73,2;150;4.1 Mw;1,502E+15;49;39;160;155;78;53;-88;23;164;36;27;44;5,9344E+14;-1,0959E+15;5,0242E+14;3,7235E+14;8,979E+14;6,3895E+14;SWIFT
2024-08-28 03:03:59;Los Santos - Santander, Colombia;6,8;-73,19;147;4,9;SGC;6,7;-73,1;160;4.7 Mw;1,468E+16;14;80;-132;273;43;-15;-114;39;22;41;-224;22;4,7593E+15;-1,0286E+15;-3,7317E+15;-9,4172E+15;1,036E+16;-8,2502E+14;SWIFT
2024-09-12 08:34:31;Yalí - Antioquia, Colombia;6,75;-74,74;56;4,5;SGC;6,7;-74,8;55;4.5 Mw;7,011E+15;239;37;-84;52;53;-95;-58;81;54;3;-215;8;4,5354E+15;2,1671E+15;-6,7025E+15;-3,1662E+15;1,4912E+15;-1,3461E+15;SWIFT
2024-10-31 16:08:01;El Calvario - Meta, Colombia;4,38;-73,7;16;4;SGC;4,4;-73,6;25;4.1 Mw;1,514E+15;331;59;43;215;54;140;92;2;0;38;-174;51;5,7714E+14;-1,5028E+15;9,2551E+14;1,1396E+14;-1,4466E+14;-7,3096E+14;SWIFT
2024-11-25 04:51:31;Zapatoca - Santander, Colombia;6,78;-73,2;148;4,5;SGC;6,8;-73;170;4.4 Mw;5,718E+15;7;69;-166;272;77;-22;-132;24;61;65;-39;5;1,2665E+15;-3,4119E+14;-9,2574E+14;-5,1376E+15;1,2625E+15;1,8481E+15;SWIFT
2024-12-24 20:33:33;Maceo - Antioquia, Colombia;6,49;-74,76;55;4,6;SGC;6,5;-74,8;50;4.5 Mw;7,17E+15;48;60;-77;204;32;-111;-12;71;-138;10;129;14;2,0069E+15;4,0095E+15;-6,0163E+15;-3,1469E+15;1,7947E+15;-3,1842E+15;SWIFT
2024-12-26 00:52:39;Tarazá - Antioquia, Colombia;7,29;-75,27;49;5,1;SGC;7,5;-75,4;50;4.9 Mw;3,196E+16;279;44;-42;42;62;-126;-97;57;60;31;-203;9;2,6092E+16;-4,6566E+15;-2,1436E+16;-1,2394E+16;1,6645E+16;-3,1206E+15;SWIFT
2024-01-21 17:19:48;Los Santos - Santander, Colombia;6,76;-73,19;147;5;SGC;6,8;-73,14;150;5.0 Mw;3,69366E+16;107;73;32;7;60;161;34;331;55;132;9;235;1,37E+16;5,7E+15;-1,94E+16;1,5E+16;2E+14;2,9E+16;SCMTV
2024-02-22 04:05:32;Zapatoca - Santander, Colombia;6,79;-73,23;147;4,7;SGC;6,79;-73,23;145;4.6 Mw;7,29779E+15;96;88;-140;4;50;-2;26;222;50;97;28;328;-8E+13;-1,05E+15;1,13E+15;-4,74E+15;-6E+13;-5,44E+15;SCMTV
2024-02-28 07:05:13;Bello - Antioquia, Colombia;6,35;-75,64;22;4;SGC;6,35;-75,64;15;4.1 Mw;1,6656E+15;58;23;109;218;68;82;66;114;7;221;22;314;1,198E+15;-6,73E+14;-5,25E+14;-6,38E+14;-9,99E+14;-5,36E+14;SCMTV
2024-04-02 23:16:50;Yopal - Casanare, Colombia;5,5;-72,39;16;4,8;SGC;5,46;-72,37;11;4.7 Mw;1,151E+16;328;73;-2;58;88;-163;10;192;73;65;14;284;-1,08107E+15;1,04432E+16;-9,36209E+15;-2,81331E+15;-1,75909E+15;-4,74691E+15;SCMTV
2024-05-06 15:01:51;Buenavista - Córdoba, Colombia;8,09;-75,38;52;4,4;SGC;8,09;-75,38;35;4.5 Mw;5,27849E+15;181;24;-87;357;66;-92;21;88;1;358;69;264;-4,33445E+15;1,00594E+15;3,32851E+15;2,58727E+14;-3,51515E+15;9,4126E+11;SCMTV
2024-05-27 05:12:32;Zapatoca - Santander, Colombia;6,79;-73,24;145;4,5;SGC;6,79;-73,22;139;4.4 Mw;3,63025E+15;122;56;-161;21;75;-35;12;75;52;181;36;336;-1,04131E+15;-1,7763E+15;2,81761E+15;-1,44562E+15;-1,39333E+15;-1,74881E+15;SCMTV
2024-06-07 07:55:53;Génova - Quindío, Colombia;4,22;-75,79;16;4,3;SGC;4,22;-75,79;13;4.3 Mw;2,73832E+15;166;85;2;76;88;175;6;31;84;232;2;121;2,48398E+14;1,1658E+15;-1,4142E+15;2,59089E+14;-1,93472E+13;-2,39176E+15;SCMTV
2024-06-30 03:46:54;Los Santos - Santander, Colombia;6,79;-73,18;146;5;SGC;6,81;-73,14;150;4.6 Mw;7,08817E+15;143;56;-153;37;68;-38;8;93;47;191;42;356;-2,78E+15;-3,8E+15;6,58E+15;-4,04E+15;-1,09E+15;-1E+13;SCMTV
