year;month;day;hour;min;sec;ID_CAVE;lat;lon;dep;mag;qID;cID;nbrach;qnpair;qndiffP;qndiffS;rmsP;rmsS;eh;ez;et;latC;lonC;depC
2020;12;19;10;4;39.531;155492;6.79383;-73.06272;145.728;2;58855;12;244;59;92;16;0.14;0.13;-1;-1;-1;6.823;-73.072;147.49
2021;6;18;12;58;23.543;161999;6.79952;-73.21957;145.728;1.8;64562;16;106;25;32;14;0.07;0.64;-1;-1;-1;6.798;-73.201;147.19
2016;1;10;5;5;38.209;12946;6.80876;-73.17129;145.729;1.4;499;1;14686;278;324;134;0.15;0.1;-1;-1;-1;6.8;-73.179;146.8
2016;10;24;12;48;34.673;18681;6.80785;-73.15771;145.729;1.4;6335;1;14686;401;268;376;0.09;0.21;-1;-1;-1;6.791;-73.16;145.5
2017;1;19;11;50;49.431;21331;6.83117;-73.19359;145.729;2.2;9290;9;300;39;55;6;0.11;0.14;-1;-1;-1;6.845;-73.213;147.9
2017;1;22;21;59;47.68;21447;6.80977;-73.14994;145.729;2.6;9362;1;14686;602;1304;251;0.17;0.29;-1;-1;-1;6.793;-73.133;147.7
2017;2;4;9;42;50.087;21837;6.80321;-73.14775;145.729;1.7;10121;1;14686;506;632;104;0.17;0.1;-1;-1;-1;6.813;-73.159;145.7
2017;11;30;11;59;46.422;29521;6.81231;-73.17112;145.729;1.7;18620;1;14686;265;376;218;0.14;0.22;-1;-1;-1;6.791;-73.182;146
2019;9;10;6;38;3.078;136440;6.81175;-73.16419;145.729;1.8;40595;1;14686;236;202;212;0.22;0.18;-1;-1;-1;6.82;-73.2;147.17
2020;4;24;19;3;2.512;146280;6.82762;-73.18357;145.729;1.6;50188;9;300;46;44;25;0.14;0.08;-1;-1;-1;6.812;-73.188;146
2020;11;4;3;16;21.76;153845;6.79894;-73.1254;145.729;1.8;57094;1;14686;167;128;108;0.17;0.18;-1;-1;-1;6.771;-73.104;144.74
2016;4;19;11;38;23.254;15004;6.80576;-73.13288;145.73;2.2;2409;1;14686;164;419;79;0.2;0.23;-1;-1;-1;6.79;-73.047;149.7
2017;5;21;4;43;52.16;24710;6.80561;-73.14536;145.73;2.9;13109;1;14686;585;991;278;0.24;0.32;-1;-1;-1;6.796;-73.123;145.9
2018;3;27;4;7;11;116325;6.899;-73.187;145.73;1.8;21651;15680;1;0;0;0;0;0;-1;-1;-1;6.899;-73.187;145.73
2018;11;1;7;53;13;123565;6.81;-73.176;145.73;1.5;28616;5656;1;0;0;0;0;0;-1;-1;-1;6.81;-73.176;145.73
2019;3;12;8;18;58;129372;6.823;-73.162;145.73;1.5;34940;33792;1;0;0;0;0;0;-1;-1;-1;6.823;-73.162;145.73
2019;12;9;7;29;45;140202;6.802;-73.141;145.73;1.6;45050;30037;1;0;0;0;0;0;-1;-1;-1;6.802;-73.141;145.73
2020;5;1;6;7;41;146546;6.807;-73.137;145.73;1.6;50274;6580;1;0;0;0;0;0;-1;-1;-1;6.807;-73.137;145.73
2020;6;13;9;42;43;148250;6.828;-73.093;145.73;1.5;51825;6326;1;0;0;0;0;0;-1;-1;-1;6.828;-73.093;145.73
2020;6;25;20;25;46.251;148776;6.7995;-73.12834;145.73;2.4;52272;1;14686;432;704;180;0.17;0.2;-1;-1;-1;6.78;-73.116;145.34
2020;12;1;16;42;6.412;154793;6.79599;-73.15571;145.73;2.1;58040;1;14686;619;962;170;0.16;0.3;-1;-1;-1;6.812;-73.126;146.07
2016;9;13;5;6;37.914;17604;6.80911;-73.15172;145.731;1.6;5639;1;14686;431;709;244;0.16;0.14;-1;-1;-1;6.781;-73.16;147.4
2017;3;13;13;27;12.017;22964;6.81177;-73.16964;145.731;1.8;11193;1;14686;126;111;116;0.13;0.11;-1;-1;-1;6.783;-73.195;146.1
2018;1;2;11;21;11.175;30232;6.81194;-73.15767;145.731;1.7;19922;1;14686;654;1085;228;0.11;0.17;-1;-1;-1;6.797;-73.144;147.2
2019;6;25;3;17;33.552;133701;6.80824;-73.13985;145.731;1.8;37827;1;14686;752;1672;573;0.15;0.21;-1;-1;-1;6.816;-73.162;144.27
2016;1;28;10;31;5.553;13264;6.81069;-73.16194;145.732;1.9;409;1;14686;351;525;258;0.14;0.2;-1;-1;-1;6.827;-73.196;143.1
2016;10;9;1;23;21.865;18263;6.80298;-73.15629;145.732;1.3;6611;1;14686;272;300;80;0.1;0.11;-1;-1;-1;6.799;-73.173;145
2019;6;3;6;0;32.423;132977;6.80535;-73.1589;145.732;1.7;37419;1;14686;416;276;337;0.21;0.14;-1;-1;-1;6.807;-73.165;146.13
2019;11;4;4;10;57.255;138660;6.79973;-73.14621;145.732;2.1;42825;1;14686;849;1591;381;0.2;0.21;-1;-1;-1;6.807;-73.147;147.44
2020;3;15;20;11;19.821;144337;6.79622;-73.12502;145.732;2.1;48103;1;14686;365;664;158;0.14;0.28;-1;-1;-1;6.806;-73.107;141.75
2016;4;27;15;51;39.747;15172;6.80903;-73.15217;145.733;2.9;2546;1;14686;601;1215;255;0.21;0.13;-1;-1;-1;6.811;-73.16;143.5
2016;8;25;7;11;2.36;17153;6.8987;-73.16868;145.733;2.1;4722;92;17;13;38;14;0.15;0.22;-1;-1;-1;6.889;-73.148;146.7
2017;2;11;0;41;42.057;22043;6.80348;-73.16197;145.733;2.4;10263;1;14686;535;853;133;0.2;0.2;-1;-1;-1;6.797;-73.158;145.6
2018;8;9;6;36;7.75;120417;6.8987;-73.16868;145.733;1.9;25519;92;17;6;14;4;0.17;0;-1;-1;-1;6.865;-73.164;144.98
2020;6;18;19;0;3.124;148490;6.77313;-73.07444;145.733;1.7;52023;2215;2;1;1;2;0;0;-1;-1;-1;6.76;-73.083;146.34
2018;9;6;16;14;27.69;121410;6.81139;-73.13959;145.734;3;26484;1;14686;410;628;265;0.22;0.25;-1;-1;-1;6.827;-73.1;145
2021;5;13;3;34;14.218;160670;6.81172;-73.14964;145.734;2.6;63321;1;14686;73;225;28;0.22;0.28;-1;-1;-1;6.795;-73.149;143.71
2017;2;2;7;24;56.184;21774;6.80582;-73.13329;145.736;1.9;10075;1;14686;156;295;52;0.17;0.16;-1;-1;-1;6.767;-73.054;150.5
2017;11;26;5;12;30.219;29411;6.72799;-73.14711;145.736;1.4;18280;21;73;45;43;22;0.15;0.19;-1;-1;-1;6.73;-73.158;146
2018;12;30;19;29;1.93;126035;6.81571;-73.17348;145.736;1.7;30413;1;14686;193;285;97;0.15;0.21;-1;-1;-1;6.796;-73.197;147.26
2016;4;13;0;18;36.706;14857;6.80859;-73.14041;145.737;1.6;2299;1;14686;406;377;129;0.07;0.19;-1;-1;-1;6.803;-73.155;146.5
2016;6;6;21;3;15.812;15415;6.80127;-73.11601;145.737;1.8;3319;1;14686;408;542;172;0.14;0.28;-1;-1;-1;6.79;-73.113;148
2017;7;11;19;10;28.118;25662;6.759;-73.10151;145.737;1.7;14348;2147;2;1;2;1;0;0;-1;-1;-1;6.762;-73.086;145.5
2019;3;29;11;18;46.881;130232;6.82612;-73.2146;145.737;1.7;34732;9;300;70;48;74;0.09;0.13;-1;-1;-1;6.824;-73.225;145.34
2019;6;5;3;4;21.644;133035;6.80805;-73.14619;145.737;3.1;37453;1;14686;614;1423;206;0.19;0.21;-1;-1;-1;6.819;-73.122;142.8
2020;7;18;8;49;42.064;149695;6.82734;-73.20658;145.737;2.1;53178;9;300;57;61;43;0.11;0.09;-1;-1;-1;6.817;-73.196;143.87
2020;10;11;21;17;55.51;152879;6.81121;-73.15233;145.737;2.7;56064;1;14686;67;204;54;0.18;0.45;-1;-1;-1;6.795;-73.164;143.48
2019;7;14;9;17;26.707;134416;6.79914;-73.1633;145.738;1.5;38620;1;14686;81;73;65;0.12;0.13;-1;-1;-1;6.757;-73.174;144.8
2020;8;21;5;8;47.959;150924;6.77584;-73.13454;145.738;2;54298;6;479;27;10;21;0.06;0.32;-1;-1;-1;6.788;-73.119;146.14
2016;10;28;13;37;22.593;18798;6.80908;-73.15229;145.739;1.8;6780;1;14686;494;489;374;0.18;0.22;-1;-1;-1;6.792;-73.13;146.1
2016;12;28;1;5;11.383;20568;6.80773;-73.14441;145.739;2;8444;1;14686;534;890;361;0.16;0.2;-1;-1;-1;6.788;-73.128;143.4
2017;1;29;10;42;47.648;21657;6.80809;-73.14109;145.739;1.8;9486;1;14686;541;709;85;0.14;0.17;-1;-1;-1;6.802;-73.154;145.5
2017;7;11;8;56;8.364;25658;6.79915;-73.13548;145.739;2.6;14345;1;14686;609;1382;300;0.22;0.44;-1;-1;-1;6.821;-73.144;152.1
2020;5;1;12;6;53.284;146554;6.82537;-73.16342;145.739;1.8;50283;190;8;4;5;3;0;0.04;-1;-1;-1;6.821;-73.169;146
2020;5;12;5;34;21.906;147004;6.82855;-73.21422;145.739;1.3;50652;9;300;68;66;30;0.12;0.01;-1;-1;-1;6.82;-73.198;147.45
2021;8;9;4;37;25.112;163970;6.78225;-73.17426;145.739;1.5;67218;16;106;25;26;9;0.05;0.01;-1;-1;-1;6.791;-73.179;146
2021;12;14;13;0;55.68;168503;6.81795;-73.17715;145.739;1.9;70618;1;14686;420;568;217;0.14;0.21;-1;-1;-1;6.812;-73.175;148.18
2021;12;21;21;31;6.29;168768;6.81795;-73.17715;145.739;2.3;70767;1;14686;452;773;261;0.14;0.22;-1;-1;-1;6.797;-73.171;147.39
2017;5;23;23;17;24.189;24762;6.77728;-73.16211;145.74;1.6;13154;301;6;5;5;9;0;0.01;-1;-1;-1;6.78;-73.154;144.9
2017;10;9;4;7;55.735;27957;6.80978;-73.17738;145.74;1.5;17401;1;14686;185;287;86;0.19;0.19;-1;-1;-1;6.814;-73.211;142.4
2018;6;30;21;14;19.551;119344;6.80851;-73.15041;145.74;1.9;24357;1;14686;544;816;223;0.26;0.15;-1;-1;-1;6.818;-73.15;143.33
2018;9;20;23;8;36;121918;7.593;-73.103;145.74;1.5;27438;27437;1;0;0;0;0;0;-1;-1;-1;7.593;-73.103;145.74
2019;2;14;1;58;31;128142;6.814;-73.165;145.74;1.8;33490;17331;1;0;0;0;0;0;-1;-1;-1;6.814;-73.165;145.74
2019;3;7;13;39;19.064;129136;6.80866;-73.15699;145.74;2;33722;1;14686;609;483;419;0.13;0.14;-1;-1;-1;6.807;-73.149;145.42
2019;3;28;9;5;2.984;130191;6.80749;-73.14398;145.74;2.4;34221;1;14686;846;1952;501;0.19;0.27;-1;-1;-1;6.819;-73.138;145.63
2019;4;14;15;41;15;130954;6.799;-73.163;145.74;1.8;35210;34912;1;0;0;0;0;0;-1;-1;-1;6.799;-73.163;145.74
2019;9;22;7;2;25;136969;6.79;-73.157;145.74;1.6;40854;20426;1;0;0;0;0;0;-1;-1;-1;6.79;-73.157;145.74
2019;9;30;15;13;33;137344;6.787;-73.207;145.74;1.7;41452;20725;1;0;0;0;0;0;-1;-1;-1;6.787;-73.207;145.74
2020;6;29;0;6;22;148913;6.983;-73.157;145.74;1.6;52383;12479;1;0;0;0;0;0;-1;-1;-1;6.983;-73.157;145.74
2020;8;8;22;40;23;150509;6.82;-73.151;145.74;2.9;54777;11941;1;0;0;0;0;0;-1;-1;-1;6.82;-73.151;145.74
2016;5;4;1;4;44.416;15234;6.79716;-73.14769;145.741;2.2;2770;1;14686;421;420;295;0.31;0.17;-1;-1;-1;6.797;-73.122;146.2
2016;12;3;11;42;37.868;19826;6.81859;-73.16883;145.742;2.4;7945;1;14686;512;817;65;0.15;0.1;-1;-1;-1;6.818;-73.171;145.6
2018;6;7;1;55;11.479;118761;6.80381;-73.15021;145.742;1.9;23957;1;14686;432;619;154;0.17;0.13;-1;-1;-1;6.826;-73.155;147.85
2018;10;8;6;22;53.626;122667;6.80971;-73.14886;145.742;1.9;27649;1;14686;728;1569;391;0.13;0.21;-1;-1;-1;6.8;-73.151;145.85
2020;1;13;13;19;58.127;141695;6.81674;-73.18749;145.742;1.8;45634;1;14686;284;302;150;0.15;0.12;-1;-1;-1;6.822;-73.202;145.57
2021;12;28;3;28;46.526;168980;6.80447;-73.16299;145.742;2.6;70869;1;14686;67;113;20;0.2;0.36;-1;-1;-1;6.784;-73.155;147.23
2016;7;26;4;59;37.496;16477;6.7986;-73.14973;145.743;1.6;3994;1;14686;310;530;218;0.1;0.3;-1;-1;-1;6.775;-73.157;146.7
2016;11;7;8;0;58.446;19113;6.81211;-73.16497;145.743;1.1;7631;1;14686;471;293;431;0.23;0.14;-1;-1;-1;6.803;-73.161;144.3
2019;8;21;7;37;50.211;135738;6.80742;-73.15919;145.743;1.7;39790;1;14686;194;27;196;0.2;0.15;-1;-1;-1;6.801;-73.165;144.07
2019;7;23;9;45;33.416;134758;6.81005;-73.15788;145.744;1.7;38811;1;14686;505;447;328;0.13;0.27;-1;-1;-1;6.811;-73.167;146.25
2017;2;24;12;0;15.589;22489;6.8054;-73.13921;145.745;1.4;10517;1;14686;541;779;243;0.16;0.33;-1;-1;-1;6.791;-73.137;146.3
2017;10;8;7;39;1.896;27939;6.80674;-73.14671;145.745;1.9;16877;1;14686;597;1425;172;0.14;0.17;-1;-1;-1;6.82;-73.143;142.4
2019;1;4;6;29;48.068;126242;6.80542;-73.14933;145.745;1.9;31096;1;14686;683;1033;534;0.18;0.15;-1;-1;-1;6.811;-73.167;147
2020;4;22;21;32;26.894;146189;6.81814;-73.16025;145.745;1.9;49774;1;14686;571;800;95;0.13;0.14;-1;-1;-1;6.812;-73.167;147.6
2016;9;2;22;10;27.226;17347;6.79552;-73.12478;145.746;1.9;5520;1;14686;472;661;396;0.15;0.22;-1;-1;-1;6.794;-73.117;143.7
2017;1;31;9;36;55.567;21713;6.81119;-73.15343;145.746;2.2;9520;1;14686;515;886;301;0.15;0.17;-1;-1;-1;6.819;-73.177;143.6
2017;1;9;12;40;52.617;20993;6.80577;-73.14828;145.746;2.1;9595;1;14686;297;579;171;0.13;0.19;-1;-1;-1;6.772;-73.156;144
2018;8;6;6;35;48.413;120313;6.80756;-73.16766;145.746;1.9;25462;1;14686;367;432;114;0.17;0.21;-1;-1;-1;6.804;-73.169;148.83
2018;11;19;14;49;17.862;124264;6.7513;-73.12515;145.746;1.7;29007;6;479;18;24;6;0.22;0.12;-1;-1;-1;6.765;-73.133;143.26
2019;3;25;2;5;57.214;130005;6.80735;-73.14916;145.746;2;34121;1;14686;686;1050;148;0.1;0.13;-1;-1;-1;6.81;-73.157;145.99
2019;7;15;21;58;52.712;134476;6.81075;-73.15893;145.746;2;39159;1;14686;593;888;407;0.11;0.17;-1;-1;-1;6.801;-73.168;145.43
2019;10;2;21;52;15.392;137439;6.81075;-73.15893;145.746;2.1;41655;1;14686;440;561;288;0.16;0.28;-1;-1;-1;6.799;-73.166;145.9
2021;6;9;23;16;17.112;161714;6.81075;-73.15893;145.746;1.4;64404;1;14686;501;638;223;0.13;0.17;-1;-1;-1;6.802;-73.16;144.66
2021;7;14;3;41;9.118;162999;6.81335;-73.16812;145.746;2.3;65527;1;14686;123;127;61;0.24;0.3;-1;-1;-1;6.818;-73.162;144.88
2017;10;30;17;27;3.004;28634;6.72834;-73.14699;145.747;1.8;17612;21;73;54;68;49;0.1;0.11;-1;-1;-1;6.724;-73.153;145.9
2019;3;5;17;52;36.145;129033;6.8088;-73.15443;145.747;4;33679;1;14686;455;812;152;0.16;0.13;-1;-1;-1;6.795;-73.168;146.98
2019;7;23;8;37;4.625;134754;6.82202;-73.19959;145.747;1.6;39230;9;300;70;48;56;0.11;0.1;-1;-1;-1;6.842;-73.202;146
2019;12;5;13;57;46.439;140041;6.7994;-73.16874;145.747;2.9;44151;1;14686;548;1214;434;0.19;0.21;-1;-1;-1;6.828;-73.118;149.32
2020;1;24;13;0;15.027;142161;6.8947;-73.18385;145.747;2.3;46007;201;8;6;6;5;0.07;0.02;-1;-1;-1;6.9;-73.185;146.7
2020;2;25;5;49;25.485;143481;6.80903;-73.15333;145.747;2;47200;1;14686;598;1440;46;0.13;0.13;-1;-1;-1;6.806;-73.163;146.26
2016;6;5;6;50;4.581;15386;6.80962;-73.15197;145.748;2.7;2988;1;14686;598;1253;221;0.15;0.17;-1;-1;-1;6.82;-73.155;142.9
2019;2;1;3;22;18.256;127668;6.80794;-73.14317;145.748;1.8;33019;1;14686;740;1320;387;0.12;0.15;-1;-1;-1;6.805;-73.141;147.73
2020;6;29;6;52;10.562;148926;6.81132;-73.19023;145.748;1.6;52394;9;300;69;72;15;0.08;0.04;-1;-1;-1;6.822;-73.198;145.47
2021;3;7;13;41;0.351;158387;6.81102;-73.15551;145.748;2.8;61292;1;14686;62;150;35;0.25;0.49;-1;-1;-1;6.821;-73.176;144.3
2021;9;5;16;21;26.313;164951;6.83604;-73.21998;145.748;1.9;67455;9;300;84;106;31;0.1;0.62;-1;-1;-1;6.844;-73.212;148
2016;10;6;20;35;7.201;18206;6.809;-73.14522;145.749;2.1;6577;1;14686;468;740;183;0.12;0.32;-1;-1;-1;6.804;-73.104;148
2017;5;3;5;43;27.995;24327;6.8074;-73.16433;145.749;1.7;13301;1;14686;495;692;334;0.16;0.15;-1;-1;-1;6.807;-73.168;149.8
2019;11;7;11;37;48.401;138814;6.83136;-73.18515;145.749;1.6;42950;411;4;2;2;4;0;0;-1;-1;-1;6.849;-73.19;145.68
2020;3;25;0;42;0.359;144779;6.8111;-73.1514;145.749;2.5;48458;1;14686;280;560;89;0.15;0.16;-1;-1;-1;6.831;-73.209;146.23
2020;6;29;11;12;41.682;148932;6.83136;-73.18005;145.749;1.8;52399;411;4;3;4;2;0.44;0;-1;-1;-1;6.841;-73.185;148.13
2016;9;11;13;26;55.608;17544;6.80856;-73.15936;145.75;1.4;5612;1;14686;29;42;31;0.08;0.05;-1;-1;-1;6.737;-73.211;147.9
2017;6;17;7;18;18.037;25197;6.81178;-73.16844;145.75;2.2;13747;1;14686;248;424;174;0.14;0.13;-1;-1;-1;6.794;-73.176;151
2017;10;16;20;3;14.931;28139;6.80955;-73.14394;145.75;1.8;16988;1;14686;285;442;58;0.13;0.35;-1;-1;-1;6.782;-73.162;150
2017;11;20;5;43;35.093;29234;6.8073;-73.14059;145.75;2.6;18158;1;14686;430;1177;112;0.24;0.18;-1;-1;-1;6.847;-73.157;143
2019;3;14;6;23;45;129480;6.795;-73.154;145.75;1.3;34506;30617;1;0;0;0;0;0;-1;-1;-1;6.795;-73.154;145.75
2019;4;20;2;2;19;131199;6.792;-73.105;145.75;1.4;35985;35984;1;0;0;0;0;0;-1;-1;-1;6.792;-73.105;145.75
2019;4;12;16;25;25;130880;6.828;-73.174;145.75;1.8;36082;36081;1;0;0;0;0;0;-1;-1;-1;6.828;-73.174;145.75
2019;5;16;7;45;21.634;132239;6.81073;-73.16059;145.75;2;36481;1;14686;639;888;472;0.2;0.19;-1;-1;-1;6.831;-73.136;145.44
2020;4;20;1;12;38;146075;6.809;-73.162;145.75;1.6;49680;3325;1;0;0;0;0;0;-1;-1;-1;6.809;-73.162;145.75
2020;7;3;9;43;0;149087;6.882;-73.17;145.75;2.1;52669;6690;1;0;0;0;0;0;-1;-1;-1;6.882;-73.17;145.75
2020;8;28;15;51;57;151195;6.802;-73.161;145.75;2;54517;12006;1;0;0;0;0;0;-1;-1;-1;6.802;-73.161;145.75
2020;11;19;9;2;38;154370;6.79;-73.131;145.75;2;57364;5637;1;0;0;0;0;0;-1;-1;-1;6.79;-73.131;145.75
2020;12;25;17;33;13.806;155714;6.79343;-73.11684;145.75;1.8;58541;1;14686;335;420;285;0.25;0.28;-1;-1;-1;6.796;-73.096;149.4
2021;1;4;0;37;33;156122;6.824;-73.142;145.75;1.7;59781;21415;1;0;0;0;0;0;-1;-1;-1;6.824;-73.142;145.75
2021;4;19;9;40;58;159764;6.74;-73.124;145.75;1.6;62474;8904;1;0;0;0;0;0;-1;-1;-1;6.74;-73.124;145.75
2021;5;31;8;16;18;161379;6.865;-73.024;145.75;1.6;64045;32021;1;0;0;0;0;0;-1;-1;-1;6.865;-73.024;145.75
2017;11;24;5;47;12.08;29347;6.80595;-73.16108;145.752;1.7;18567;1;14686;339;318;324;0.12;0.23;-1;-1;-1;6.809;-73.179;141.1
2018;10;14;11;57;9.692;122926;6.80938;-73.15108;145.752;2.3;27780;1;14686;432;882;274;0.2;0.2;-1;-1;-1;6.825;-73.168;140.94
2019;5;28;18;47;0.197;132777;6.71911;-72.97445;145.752;1.5;36793;1911;2;1;2;1;0;0;-1;-1;-1;6.731;-72.961;147.4
2018;1;22;1;59;15.138;30584;6.81737;-73.16503;145.753;1.5;20026;1;14686;141;200;61;0.12;0.12;-1;-1;-1;6.842;-73.181;143.9
2018;8;29;6;39;0.777;121080;6.80628;-73.16819;145.753;2.1;25916;1;14686;350;307;168;0.29;0.16;-1;-1;-1;6.797;-73.164;146.96
2018;9;6;14;15;22.616;121403;6.80703;-73.14324;145.753;2.2;26481;1;14686;247;423;82;0.16;0.17;-1;-1;-1;6.806;-73.158;141.88
2016;10;2;20;29;46.106;18101;6.80987;-73.15177;145.754;2.2;6508;1;14686;561;1286;208;0.15;0.19;-1;-1;-1;6.794;-73.156;144.4
2017;10;8;12;56;24.401;27946;6.80487;-73.15283;145.754;1.6;16882;1;14686;581;601;365;0.2;0.23;-1;-1;-1;6.801;-73.141;144.4
2018;11;13;3;1;11.428;124034;6.80617;-73.1483;145.754;1.9;29413;1;14686;487;667;264;0.14;0.14;-1;-1;-1;6.8;-73.157;142.96
2018;12;11;7;54;6.378;125202;6.80617;-73.1483;145.754;1.7;30002;1;14686;436;394;431;0.09;0.2;-1;-1;-1;6.801;-73.17;143.78
2017;11;16;21;54;33.652;29164;6.82766;-73.21091;145.755;1.4;18692;9;300;63;49;32;0.14;0.19;-1;-1;-1;6.821;-73.196;144.6
2016;2;27;23;15;53.277;13874;6.81675;-73.14518;145.756;2;1063;1;14686;578;694;286;0.18;0.15;-1;-1;-1;6.804;-73.142;148.6
2017;4;22;15;30;6.015;24086;6.81645;-73.1692;145.756;2.2;12356;1;14686;572;965;117;0.19;0.12;-1;-1;-1;6.813;-73.17;145.7
2018;1;7;21;2;58.766;30333;6.79823;-73.13661;145.756;2.3;19622;1;14686;430;816;76;0.17;0.4;-1;-1;-1;6.791;-73.142;150.5
2018;4;11;6;42;10.52;116903;6.81059;-73.14956;145.756;1.8;22541;1;14686;643;1017;362;0.11;0.27;-1;-1;-1;6.795;-73.147;144
2018;5;4;22;6;23.257;117753;6.8114;-73.15111;145.756;3.1;22987;1;14686;429;1351;122;0.19;0.21;-1;-1;-1;6.835;-73.164;152.82
2018;5;19;4;48;49.572;118231;6.81192;-73.15765;145.756;2;23259;1;14686;691;1315;459;0.14;0.2;-1;-1;-1;6.816;-73.155;143.15
2018;5;24;2;40;26.609;118375;6.806;-73.15039;145.756;1.9;23337;1;14686;603;922;346;0.13;0.16;-1;-1;-1;6.803;-73.142;143.73
2019;8;30;6;49;47.848;136038;6.81729;-73.12985;145.756;1.8;40275;1;14686;310;284;143;0.14;0.25;-1;-1;-1;6.792;-73.134;146.67
2016;8;7;3;20;57.837;16746;6.79334;-73.14012;145.757;1.6;4470;1;14686;333;328;329;0.19;0.26;-1;-1;-1;6.777;-73.123;142.5
2018;9;27;1;53;41.898;122194;6.7755;-73.12582;145.757;1.8;26947;2186;2;1;2;2;0.01;0;-1;-1;-1;6.781;-73.117;145.94
2021;5;2;14;13;48.948;160259;6.81914;-73.18827;145.757;1.6;63753;9;300;16;19;2;0.06;0.05;-1;-1;-1;6.818;-73.186;146.08
2016;3;3;5;43;53.22;13945;6.81334;-73.15609;145.758;1.6;1322;1;14686;415;519;205;0.19;0.2;-1;-1;-1;6.832;-73.159;143.9
